openalex_author_id,display_name,last_name,year,literature_id,pdf_found,pdf_path,affiliation_extracted,geocode_success,geocode_display_name,note
https://openalex.org/A5111939538,M. L. Domeier,Domeier,2008,12542,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2008/Domeier.etal.2008.Migration patterns white sharks Carcharo carcharias tagged.pdf,"Pfleger Institute of Environmental Research, 901-B Pier View Way, Oceanside, California 92054, USA, Present address: Marine Conservation Science Institute, 2809 S. Mission Road, Fallbrook, California 92028, USA",True,"Fallbrook, San Diego County, California, 92028, United States",ok
https://openalex.org/A5056278666,Michael Twohig,Twohig,2008,7625,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2008/Twohig.etal.2008.Two new cestode species from the dwarf whipray, Himantura.pdf","libraries, and research funders in the common goal of maximizing access to critical research.",False,,geocode failed
https://openalex.org/A5109440212,BM DeAngelis,DeAngelis,2008,12541,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2008/Deangelis.etal.2008.First characte shark nursery habitat United States Virgin.pdf,"University of Rhode Island, East Farm Building 50, Kingston, Rhode Island 02881, USA",True,"University of Rhode Island, Complex Road, South Kingstown, South County, Rhode Island, 02881, United States",ok
https://openalex.org/A5110719776,Tamara M. Rodela,Rodela,2008,8025,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2008/Rodela.etal.2008.Carrier-mediated urea transport across the mitochondrial.pdf,"Department of Integrative Biology, University of Guelph, Guelph, Ontario, Canada, Submitted 13 April 2007; accepted in final form 28 March 2008",True,"OSU College of Science Department of Integrative Biology, 4575, Southwest Research Way, Corvallis, Benton County, Oregon, 97333, United States",ok
https://openalex.org/A5081513873,Valeska Reichel,Reichel,2008,8026,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2008/Reichel.etal.2008.Texas Red transport across rat and dogfish shark.pdf,,False,,affiliation not found in header
https://openalex.org/A5002757342,Ian K. Fergusson,Fergusson,2008,5422,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2008/Fergusson.etal.2008.Distribution, abundance and biology of the smalltooth.pdf","NSW Department of Primary Industries, Cronulla, Fisheries Research Centre, P.O. Box 21, Cronulla, NSW, Australia",True,"Department of Primary Industries, Marina Drive, Port of Coffs Harbour, Coffs Harbour, Coffs Harbour City Council, New South Wales, 2450, Australia",ok
https://openalex.org/A5108530721,Verónica B. García,García,2008,10969,False,,,False,,no PDF found
https://openalex.org/A5047325126,Loraine F. Hale,Hale,2008,5782,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2008/Hale.etal.2008.Age and growth of the round stingray Urobatis.pdf,"Department of Biological Sciences, California State University Long Beach,, Bellflower Blvd., Long Beach, CA 90840, U.S.A., (Received 4 June 2007, Accepted 22 April 2008)",True,"Biyolojik Bilimler Bölümü, 5. Yol, Üniversiteler, Üniversiteler Mahallesi, Çankaya, Ankara, İç Anadolu Bölgesi, 06800, Türkiye",ok
https://openalex.org/A5089086900,Paula Baldassin,Baldassin,2008,8264,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2008/Baldassin.etal.2008.Reprodution of the Cownose ray, Rhinoptera bonasus Mitchill.pdf","Instituto de Pesca, Agência Paulista de Tecnologia dos Agronegócios – APTA,, Secretaria de Agricultura e Abastecimento – SAA/SP,, Estrada Prof. Joaquim Lauro Monte Claro, 2275, Ubatuba, SP, Brazil",True,"Fundação Instituto de Pesca do Estado do Rio de Janeiro, 31501, Guaratiba, Rio de Janeiro, Região Sudeste, 23032-050, Brasil",ok
https://openalex.org/A5085113211,Karolina Malecek,Malecek,2008,10930,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2008/Malecek.etal.2008.Immunoglobulin Heavy Chain Exclusion in the Shark.pdf,"Department of Physiology and Pharmacology, State University of New York Health Science Center at Brooklyn, Brooklyn, New York, United States of America, 2 Department, of Microbiology and Immunology, University of Maryland, Baltimore, Maryland, United States of America",True,"Maryland, United States",ok
https://openalex.org/A5074382209,Serge Parent,Parent,2008,11161,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2008/Parent.etal.2008.Captive breeding of the barndoor skate (Dipturus laevis) at.pdf,,False,,affiliation not found in header
https://openalex.org/A5027774284,Vanessa Glennon,Glennon,2008,11283,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2008/Glennon.etal.2008.Comparative phylogeography reveals host generalists specialists and cryptic.pdf,"Marine Parasitology Laboratory, School of Earth and Environmental Sciences (DX 650 418), The University of Adelaide,, North Terrace, Adelaide, SA 5005, Australia, b",True,"SA, Wulkuraka Connection Road, Karrabin, Brisbane, Queensland, 4306, Australia",ok
https://openalex.org/A5045216700,Inge Fossen,Fossen,2008,13537,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2008/Fossen.etal.2008.Species composition and distribution patterns of fishes.pdf,,False,,affiliation not found in header
https://openalex.org/A5108684329,A.D. Wood,Wood,2007,4930,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Wood.etal.2007.Estimating survival shortfin mako Isurus oxyrinchus.pdf,"Graduate School of Oceanography, University of Rhode Island Bay Campus,, South Ferry Rd, Narragansett, RI 02882, U.S.A. and ‡National Marine Fisheries, Service, Northeast Fisheries Science Center Narragansett Laboratory, 28 Tarzwell Drive,",True,"NOAA - National Marines Fisheries Service, 28, Tarzwell Drive, South Ferry, Narragansett, South County, Rhode Island, 02882, United States",ok
https://openalex.org/A5064932262,Ivan Jardas,Jardas,2007,12729,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Jardas.etal.2007.Diet composition of blackspotted smooth-hound, Mustelus.pdf",,False,,affiliation not found in header
https://openalex.org/A5066714763,Natalie Rodríguez-Dowdell,Rodríguez-Dowdell,2007,6820,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Rodríguez-Dowdell.etal.2007.Property rights-based management Whale shark ecotourism in.pdf,Fisheries Research 84 (2007) 119–127,False,,geocode failed
https://openalex.org/A5000584262,Jon Mallatt,Mallatt,2007,10184,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Mallatt.etal.2007.Ribosomal RNA genes and deuterostome phylogeny revisited.pdf,"School of Biological Sciences, Washington State University, Pullman, WA 99164-4236, USA, b, Department of Ecology and Evolutionary Biology, University of California, Los Angeles,",True,"Irell & Manella Graduate School of Biological Sciences, 1500, East Duarte Road, Butler, Duarte, Los Angeles County, California, 91010, United States",ok
https://openalex.org/A5000306982,F. F. Litvinov,Litvinov,2007,6806,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Litvinov.etal.2007.Foundations of the Method of Dating Global Fluctuations.pdf,"Foundations of the Method of Dating Global Fluctuations, of Abundance of Oceanic Sharks on the Basis of the Amount, of Fossil Teeth in Bottom Sediments",False,,geocode failed
https://openalex.org/A5109414198,Julia K. Ellis,Ellis,2007,6907,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Ellis.etal.2007.Ontogene changes diet sandbar shark Carcharh plumbeus lower.pdf,"from the Virginia Institute of Marine Science, (VIMS) Shark Ecology Program were also analyzed. Ontogenetic changes in diet were evident,, with crustacean prey decreasing in frequency with",False,,geocode failed
https://openalex.org/A5075250553,Justin A. Chidlow,Chidlow,2007,25576,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Chidlow.2007.First record of the freshwater sawfish, Pristis microdon.pdf","Department of Fisheries, Western Australian Marine Research Laboratories,, PO Box 20, North Beach, Western Australia 6920, Email:",True,"Department of Fisheries, Duty Free Shopping Complex Road, L'Anse Road, Pointe Seraphine, Castries, LC04 301, Saint Lucia",ok
https://openalex.org/A5017833910,Tsunemi Kubodera,Kubodera,2007,6950,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Kubodera.etal.2007.Feeding habits of the blue shark, Prionace glauca, and.pdf","night by research drift gillnets in the transition, region of the western North Pacific during April–, May of 1999 and 2000. Blue sharks of 50–175 cm",False,,geocode failed
https://openalex.org/A5079424870,Isaac C. Kaplan,Kaplan,2007,23726,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Kaplan.etal.2007.Circle hooks for Pacific longliners Not a panacea.pdf,Download by: [Nanyang Technological University],False,,geocode failed
https://openalex.org/A5076052897,Marianne Synnes,Synnes,2007,10131,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Synnes.etal.2007.Chemical characterization and properties of five deep-sea.pdf,"Møre Research, Box 5075, N-6021 Ålesund, Norway",True,"Devkamal Hospital and Research Centre Blood Bank, Kathal more road, Dugdugiātoli, Nagri, Ranchi, Jharkhand, 834005, India",ok
https://openalex.org/A5102904176,Lindsay J. Marshall,Marshall,2007,3481,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Marshall.etal.2007.Reproductive biology and diet of the southern fiddler.pdf,"A Centre for Fish and Fisheries Research, School of Biological Sciences and Biotechnology,",False,,geocode failed
https://openalex.org/A5083750802,Mananjo Jonahson,Jonahson,2007,6814,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Jonahson.etal.2007.Occurrence of whale sharks Rhincodon typus in Madagascar.pdf,"Whale sharks are known to occur in Malagasy waters although very little research has been completed to further document the species. In order, to increase the current national knowledge of the species, it is planned to conduct whale shark surveys in Madagascar. An initial investigation based, on interviews of local fishers and dive operators was completed to establish the logistical baseline for such surveys. It was found that whale sharks",False,,geocode failed
https://openalex.org/A5039724736,A. M. van Tienhoven,Tienhoven,2007,13178,False,,,False,,no PDF found
https://openalex.org/A5031303195,Inge Bødker Enghoff,Enghoff,2007,23346,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Enghoff.etal.2007.The Danish fish fauna during the warm Atlantic.pdf,"a Natural History Museum of Denmark (Zoological Museum), University of Copenhagen, DK-2100 Copenhagen Ø, Denmark, b Technical University of Denmark, Danish Institute for Fisheries Research, Department of Marine Ecology and Aquaculture,",False,,geocode failed
https://openalex.org/A5113167111,Ransom A. Myers,Myers,2007,6409,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Myers.etal.2007.Cascading effects of the loss of apex predatory sharks from.pdf,,False,,affiliation not found in header
https://openalex.org/A5071932481,Thiago Buosi Silva,Silva,2007,15189,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Silva.etal.2007.Preliminary data on the feeding habits of the.pdf,,False,,affiliation not found in header
https://openalex.org/A5057683264,Keith Choe,Choe,2007,8407,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Choe.etal.2007.The putative mechanism of Na(+) absorption in euryhaline.pdf,"Department of Zoology, University of Florida, Gainesville, FL 32611, USA, Mount Desert Island Biological Laboratory, Salisbury Cove, ME 04672, USA, c",True,"Department of Zoology, Dhaka College Campus Path, নীলক্ষেত, পিলখানা, ঢাকা, ঢাকা মহানগর, ঢাকা জেলা, ঢাকা বিভাগ, 1205, বাংলাদেশ",ok
https://openalex.org/A5077667952,Chanté D. Davis,Davis,2007,5852,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Davis.etal.2007.Age and growth of the roughtail skate Bathyraja trachura.pdf,"Moss Landing Marine Laboratories, Pacific Shark, Research Center, 8272 Moss Landing Rd., Moss, Landing, CA 95039, USA",True,"Moss Landing Marine Laboratories, Moss Landing Road, Monterey County, California, 95039, United States",ok
https://openalex.org/A5111752793,Leonard J. V. Compagno,Compagno,2007,5822,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Compagno.etal.2007.Southern African skate biodiversity and distribution.pdf,"Shark Research Center, Iziko – Museums of Cape, Town, Cape Town 8000, South Africa, e-mail:",True,"Mail Street, Goodwood, City of Cape Town, Western Cape, 7475, South Africa",ok
https://openalex.org/A5110442117,MC Oddone,Oddone,2007,7522,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Oddone.etal.2007.Length-weight Relationships, Condition and Population Structure of the.pdf","Universidade Estadual Paulista, Instituto de Biociências,, Departamento de Ecologia, Campus Rio Claro, Av. 24-A 1515, CP: 199,, CEP: 13506-900, Rio Claro, SP, Brazil.",True,"Universidade Estadual Paulista, 1515, Avenida Vinte e Quatro A, Vila Alemã, Bela Vista, Rio Claro, Região Imediata de Rio Claro, Região Metropolitana de Piracicaba, São Paulo, 13506-900, Brasil, Região Geográfica Intermediária de Campinas",ok
https://openalex.org/A5031123803,Eliane Teixeira Mársico,Mársico,2007,22870,False,,,False,,no PDF found
https://openalex.org/A5041601317,Rachel M Cassoff,Cassoff,2007,5418,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Cassoff.etal.2007.Changes in baseline growth and maturation parameters of.pdf,,False,,affiliation not found in header
https://openalex.org/A5030479676,Heather J. Robinson,Robinson,2007,5948,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Robinson.etal.2007.Food habits of the longnose skate, Raja rhina (Jordan and.pdf",,False,,affiliation not found in header
https://openalex.org/A5059624622,P.J. Smart,Smart,2007,6522,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Smart.etal.2007.Anacoracid shark teeth (Chondrichthyes, Vertebrata) from.pdf","of the Natural History Museum, London., This short paper describes and illustrates six isolated teeth obtained over a period in excess, of twenty years from the Albian Gault exposed in sections northeast of Leighton Buzzard, the",True,"National Museum of Natural History, 1000, Madison Drive Northwest, Downtown, Ward 2, Washington, District of Columbia, 20560, United States",ok
https://openalex.org/A5068751480,Lucas A. Buchanan,Buchanan,2007,21517,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2007/Buchanan.etal.2007.Early Paleocene marine vertebrates from the Wangaloa.pdf,"JEFFREY D. STILWELL1,2",False,,geocode failed
https://openalex.org/A5027144730,Nicholas J Hamlin,Hamlin,2006,8695,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Hamlin.etal.2006.A Serum Factor that Recalcifies Demineralized Bone Is.pdf,"Division of Biological Sciences, University of California-San Diego, La Jolla, CA 92093-0368, USA",True,"Division of Biological Sciences, IDR Road, Sadashiva Nagara, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560012, India",ok
https://openalex.org/A5072951167,Soung-Hun Cho,Cho,2006,7332,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Cho.etal.2006.The effect of processing conditions on the properties of.pdf,"Department of Food Science and Technology and Institute of Biotechnology, Chonnam National University, 300 Yongbong-dong Buk-gu,, Gwangju 500-757, South Korea, b",True,대한민국,ok
https://openalex.org/A5067190742,Alan W. Wells,Wells,2006,9583,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Wells.etal.2006.Effects of angiotensin II and C-type natriuretic peptide on.pdf,"School of Biology, Gatty Marine Laboratory, University of St Andrews, St Andrews, Fife KY16 8LB, Scotland, UK, b, Department of Zoology, Duﬀ Roblin Building, University of Manitoba, Winnipeg, MB, Canada R3T 2N2",True,"School of Biology, 18, Innovation Walk, Clayton, Melbourne, City of Monash, Victoria, 3168, Australia",ok
https://openalex.org/A5065585941,Desirée E. Sasko,Sasko,2006,3282,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Sasko.etal.2006.Prey capture behavior and kinematics of the Atlantic.pdf,"Department of Biology, University of South Florida, 4202 East Fowler Avenue, Tampa, FL 33620, USA, Ecology and Evolutionary Biology, University of California Irvine, 321 Steinhaus Hall, Irvine, CA 92697, USA, c",True,"Department of Biology, Καίσαρα Αλεξοπούλου, Ζωγράφου, Αθήνα, Δήμος Ζωγράφου, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 157 01, Ελλάς",ok
https://openalex.org/A5109034177,Kenneth J. Goldman,Goldman,2006,5940,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Goldman.etal.2006.A re-examination of the age and growth of sand tiger.pdf,"Alaska Department of Fish and Game, 3298 Douglas, Pl., Homer, AK 99603, USA, e-mail:",True,"Alaska Department of Fish and Game, 3rd Street, Douglas, Juneau, Alaska, 99824, United States",ok
https://openalex.org/A5109860010,Hideki Nakano,Nakano,2006,7124,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Nakano.etal.2006.Filtering method for obtaining stock indices by shark.pdf,,False,,affiliation not found in header
https://openalex.org/A5077556357,Jin‐A Oh,Oh,2006,16136,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Oh.etal.2006.The First Record of Long Headed Eagle Ray.pdf,"Marine Ecosystem & Conservation Research Division, KORDI, Ansan P.O. Box 29, Seoul 425-600, Korea, Marine Bio-Technology & New Material Research Division, KORDI, Ansan P.O. Box 29, Seoul 425-600, Korea",True,대한민국,ok
https://openalex.org/A5074868234,Christina A. D. Semeniuk,Semeniuk,2006,12881,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Semeniuk.etal.2006.Anti-Predator Benefits of Mixed-Species Groups of Cowtail Stingrays.pdf,"Behavioural Ecology Research Group, Department of Biological Sciences, Simon Fraser University, Burnaby, BC, Canada",True,"Burnaby, Metro Vancouver Regional District, British Columbia, Canada",ok
https://openalex.org/A5051154286,Kenneth D. Rose,Rose,2006,17725,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Rose.etal.2006.Early Eocene Ypresian continental vertebrate assemblage from India.pdf,"Center for Functional Anatomy and Evolution, Johns Hopkins University School of, Medicine , Baltimore, Maryland, 21205 E-mail:, b",True,"Mail, East Grand Avenue, Carbondale, Jackson County, Illinois, 62901, United States",ok
https://openalex.org/A5108201999,Georg F. Striedter,Striedter,2006,12883,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Striedter.etal.2006.Head size constrains forebrain development and evolution in.pdf,"Department of Neurobiology and Behavior, University of California at Irvine, Irvine, CA, USA, Scripps Institution of Oceanography and Department of Neurosciences, University of California at San Diego, San Diego,, CA, USA",True,"San Diego, San Diego County, California, United States",ok
https://openalex.org/A5110045997,MF Álvarez,Álvarez,2006,9086,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Alvarez.etal.2006.Macroparasites of five species of ray (genus Raja) on the.pdf,,False,,affiliation not found in header
https://openalex.org/A5036769149,Amanda B. Puffer,Puffer,2006,6694,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Puffer.etal.2006.Membrane Trafficking Factors are Involved in the Hypotonic.pdf,,False,,affiliation not found in header
https://openalex.org/A5077714979,Jeffrey J. Gallant,Gallant,2006,17655,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Gallant.etal.2006.Sea Lamprey Attached to a Greenland Shark in.pdf,maximizing access to critical research.,False,,geocode failed
https://openalex.org/A5111694085,Kanesa Duncan,Duncan,2006,738,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Duncan.etal.2006.Global phylogeography of the scalloped hammerhead shark.pdf,"Department of Zoology, University of Hawaii, 2538 The Mall, EDM 152, Honolulu, Hawaii, 96822, USA, †Department of Ecology, and Evolutionary Biology, University of Colorado, Boulder, Colorado, 80309, USA, ‡Hawaii Institute of Marine Biology, PO Box 1346,, Kâne’ohe, Hawaii, 96744, USA",True,"Department of Zoology, Dhaka College Campus Path, নীলক্ষেত, পিলখানা, ঢাকা, ঢাকা মহানগর, ঢাকা জেলা, ঢাকা বিভাগ, 1205, বাংলাদেশ",ok
https://openalex.org/A5075104158,Robert Carraro,Carraro,2006,378,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Carraro.etal.2006.Habitat preference and site fidelity of the Ornate.pdf,"libraries, and research funders in the common goal of maximizing access to critical research.",False,,geocode failed
https://openalex.org/A5072661463,Armelle Debru,Debru,2006,8666,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Debru.etal.2006.The power of torpedo fish as a pathological model to the.pdf,"Université Paris-5, 10, av. Villars, 75007 Paris, France",True,"UFR Odontologie de l'Université Paris Cité, 5, Rue Garancière, Quartier de l'Odéon, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",ok
https://openalex.org/A5003064139,R. Preziosi,Preziosi,2006,9744,False,,,False,,no PDF found
https://openalex.org/A5002641442,Rubén Daniel Tanzola,Tanzola,2006,7401,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Tanzola.etal.2006.Terranova galeocerdonis (Thwaite, 1927) (Nematoda.pdf",,False,,affiliation not found in header
https://openalex.org/A5109967289,Vincent F. Gallucci,Gallucci,2006,12569,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Gallucci.etal.2006.Conservation and management of exploited shark populations.pdf,"a à concentrer les efforts de conservation sur le maintien du potentiel reproductif., [Traduit par la Rédaction]",False,,geocode failed
https://openalex.org/A5069196788,Angus R. McVean,McVean,2006,6483,False,,,False,,no PDF found
https://openalex.org/A5091036447,Brett A. Human,Human,2006,10183,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Human.etal.2006.Testing morpholo based phylogen theories within cartilag.pdf,"Division of Chemical Pathology, Department of Clinical Laboratory Sciences, University of Cape Town, Observatory 7925, South Africa, b, Shark Research Centre, South African Museum, Iziko—Museums of Cape Town, P.O. Box 61 Cape Town 8000, South Africa",True,South Africa,ok
https://openalex.org/A5067576572,José Rodrigo Rojas,Rojas,2006,2061,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Rojas.etal.2006.Echinorh cookei Pietschm 1928 Chondrichthyes Squalifo.pdf,"millas náuticas por hora. En el laboratorio, los, organismos de cada muestra se separaron por grupos, (peces, crustáceos y otros organismos). Los ejemplares",False,,geocode failed
https://openalex.org/A5076432454,Randall D. Dahn,Dahn,2006,21479,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Dahn.etal.2006.Sonic hedgehog function in chondrichthyan fins and the_SM.pdf,,False,,affiliation not found in header
https://openalex.org/A5110175764,Vernon E. Thatcher,Thatcher,2006,16585,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2006/Thatcher.etal.2006.Kroyeria brasiliense sp. nov. (Copepoda, Kroyeriidae) a gill.pdf",,False,,affiliation not found in header
https://openalex.org/A5108552194,SFJ Dudley,Dudley,2005,12890,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2005/Dudley.etal.2005.Sharks caught protective gill nets off KwaZulu- South.pdf,"Corresponding author, e-mail:",True,"Mail, Pujols, Villeneuve-sur-Lot, Lot-et-Garonne, Nouvelle-Aquitaine, France métropolitaine, 47300, France",ok
https://openalex.org/A5079583186,Brent S. Stewart,Stewart,2005,7086,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2005/Stewart.etal.2005.Threatened fishes of the world Rhincodon typus (Smith 1828).pdf,"Hubbs-SeaWorld Research Institute, San Diego, California, 92109, USA; (e-mail:",True,"Hubbs-SeaWorld Research Institute Headquarters, 2595, Ingraham Street, San Diego, San Diego County, California, 92109, United States",ok
https://openalex.org/A5078614005,Pascal Deynat,Deynat,2005,678,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2005/Deynat.2005.New data on the systematics and interrelationships of.pdf,,False,,pdftotext failed / scanned image
https://openalex.org/A5111871435,Andrew S. Revill,Revill,2005,7328,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2005/Revill.etal.2005.The survival of discarded lesser-spotted dogfish.pdf,"a CEFAS Lowestoft Laboratory, Fisheries Management Team, Pakeﬁeld Road, Lowestoft, Suffolk NR33 0HT, UK, b ConStat, Groenspaettevej 10, DK-9800 Hjoerring, Denmark",True,Danmark,ok
https://openalex.org/A5031928304,Diana Zaera,Zaera,2005,23838,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2005/Zaera.etal.2005.Occurrence of the velvet belly, Etmopterus spinax.pdf","Institute of Marine Research, PO Box 1870 Nordnes, 5817 Bergen, Norway. E-mail:",True,"Havforskningsinstituttet, Nordnesgaten, Nordnes, Skuteviken, Bergenhus, Bergen, Vestland, 5005, Norge",ok
https://openalex.org/A5049535888,Young Sun Cho,Cho,2005,6948,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2005/Cho.etal.2005.Shark Scyliorh torazame metallot cDNA cloning genomic.pdf,,False,,affiliation not found in header
https://openalex.org/A5001570403,Daniel Fuentes-Ríos,Fuentes-Ríos,2005,8318,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2005/FuentesRios.etal.2005.EROD activity biliary fluoresc Schroede chilensis Guichenot.pdf,"Faculty of Sciences, Department of Environmental Chemistry, Universidad Católica de la Santı́sima Concepción,, P.O. Box 297, Concepción, Chile, b",True,"Facultad de Ciencias-UCSC, Pasarela UCSC, Villa Los Álamos de Paicaví, Concepción, Provincia de Concepción, Región del Biobío, 4061735, Chile",ok
https://openalex.org/A5029135365,José Ángel Álvarez Pérez,Pérez,2005,33565,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2005/Perez.etal.2005.A bycatch assessment of the gillnet monkfish Lophius.pdf,"Centro de Ciências Tecnológicas da Terra e do Mar-CTTMar, Universidade do Vale do Itajaı́-UNIVALI, Cx. Postal 360,, Itajaı́ SC CEP 88.302-202, Brazil",True,Brasil,ok
https://openalex.org/A5006524495,S C Drake,Drake,2005,7507,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2005/Drake.etal.2005.UK Shark Tagging program angler led shark tagging initiative in UK Coastal Waters.pdf,"Scarborough Centre for Coastal Studies, University of Hull, Filey Road, Scarborough, Ontario YO12 3EZ, Drake, S. C., J. A. Drake, and M. L. Johnson. 2005. 2000+ UK Shark Tagging Program: An Angler Led Shark-tagging Initiative in UK Coastal Waters. J. Northw. Atl. Fish. Sci., 35: 233–238.",True,"京都守口線, 横大路畔ノ内, 伏見区, 京都市, 京都府, 612-8253, 日本",ok
https://openalex.org/A5053295434,borja torres,torres,2005,12408,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2005/Torres.etal.2005.Interpretation of vertebral growth marks as annuli in the.pdf,"CSIC/UIB  Institut Mediterrani d’Estudis Avancats, Miquel Marque's 21, E-07190 Esporles (Illes Balears), Spain., E-mail:, P",True,"Mail Boxes Etc., 2, Recalde zumarkalea, Abando, Bilbao, Bizkaia, Euskadi, 48009, España",ok
https://openalex.org/A5012564583,Taegyun Oh,Oh,2005,23478,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2005/Oh.etal.2005.Fishing investigation of vertical bottom longline fisheries in.pdf,,False,,pdftotext failed / scanned image
https://openalex.org/A5110101517,A. Abella,Abella,2005,7539,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2005/Abella.etal.2005.Comparison of Elasmobranch Catches from Research Trawl Surveys.pdf,"Abella, A. J., and F. Serena. 2005. Comparison of Elasmobranch Catches from Research Trawl Surveys and, Commercial Landings at Port of Viareggio, Italy, in the Last Decade. J. Northw. Atl. Fish. Sci., 35: 345-356., doi:10.2960/J.v35.m526",False,,geocode failed
https://openalex.org/A5090846239,Dennis Parmley,Parmley,2005,7547,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2005/Parmley.etal.2005.First Record of a Chimaeroid Fish from the Eocene of the.pdf,"libraries, and research funders in the common goal of maximizing access to critical research.",False,,geocode failed
