paper_id,year,category,num_disciplines,disciplines,data_assignment_type
Nitta.etal.2015.Heterocotyle chinensis (Monogenea Monocotylidae) from the.pdf,2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Neat.etal.2015.Site fidelity, survival and conservation options for the.pdf",2015.0,DATA_primary_with_others,2,"DATA,GEN",primary
O'Bryhim.etal.2015.Increased knowledge about sharks increases public concern.pdf,2015.0,DATA_primary_with_others,3,"CON,DATA,GEN",primary
O'Shea.etal.2015.Novel observations of an opportunistic predation event by.pdf,2015.0,DATA_cross_cutting,2,"BEH,DATA",cross_cutting
"O'Leary.etal.2015.Genetic Diversity of White Sharks, Carcharodon carcharias,.pdf",2015.0,DATA_cross_cutting,2,"GEN,DATA",cross_cutting
Opazo.etal.2015.Ancient duplications and expression divergence in the.pdf,2015.0,DATA_primary_with_others,2,"DATA,GEN",primary
Orlando.etal.2015.New insights to discriminate between Sympterygia acuta.pdf,2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Oliver.etal.2015.Global patterns in the bycatch of sharks and rays..pdf,2015.0,DATA_primary_with_others,2,"DATA,FISH",primary
Newton.etal.2015.Digestive enzyme activities are higher in the shortfin mako.pdf,2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Panchenko.etal.2015.On Discovery of the Mottled Skate Raja pulchra off the.pdf,2015.0,DATA_cross_cutting,2,"GEN,DATA",cross_cutting
Paramo.etal.2015.Structure distribu deep-water chondrichthyans Colombian.pdf,2015.0,DATA_cross_cutting,4,"BIO,DATA,GEN,TRO",cross_cutting
OzyLmaz.etal.2015.Determin biochemi properties liver oil from selected.pdf,2015.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Otway.etal.2015.Serum biochemical reference intervals for free-living Sand.pdf,2015.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Payne.etal.2015.A new method for resolving uncertainty of energy.pdf,2015.0,DATA_cross_cutting,4,"BIO,DATA,FISH,GEN",cross_cutting
Ota.etal.2015.Pigmentation patterns are useful for species identification.pdf,2015.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Osgood.etal.2015.Reef sharks recent advances in ecological understanding to.pdf,2015.0,DATA_primary_with_others,5,"CON,DATA,GEN,MOV,TRO",primary
Pistevos.etal.2015.Oc acid glob warm impair shark hunt behav growth.pdf,2015.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Poddubnaya.etal.2015.Ultrastructural characteristics of the caeca of basal.pdf,2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Pleizier.etal.2015.Variation in whole-, landed- and trimmed-carcass and.pdf",2015.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
Phillips.etal.2015.Having confidence in productivity susceptibility analyses A.pdf,2015.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
Poddubnaya.etal.2015.The surface topography of Callorhynchocotyle callorhynchi.pdf,2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Polyakova.etal.2015.Description of Echinobothrium typus van Beneden, 1849.pdf",2015.0,DATA_cross_cutting,4,"BIO,DATA,FISH,GEN",cross_cutting
Pitman.etal.2015.Whale killers Prevalence and ecological implications of.pdf,2015.0,DATA_cross_cutting,4,"BIO,DATA,GEN,TRO",cross_cutting
Portnoy.etal.2015.Selection and sex-biased dispersal in a coastal shark the.pdf,2015.0,DATA_cross_cutting,2,"GEN,DATA",cross_cutting
Pérez-Jiménez.etal.2015.The small-scale shark fisheries in the southern Gulf of.pdf,2015.0,DATA_primary_with_others,2,"DATA,GEN",primary
Quintanilla.etal.2015.Conservation Genetics of the Scalloped Hammerhead Shark in.pdf,2015.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
PotvinLeduc.etal.2015.Givetian Middle Devonian sharks from Cairo New York USA.pdf,2015.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
Poortvliet.etal.2015.A dated molecular phylogeny of manta and devil rays.pdf,2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Randhawa.etal.2015.Increasing rate of species discovery in sharks coincides.pdf,2015.0,DATA_cross_cutting,4,"BIO,DATA,GEN,MOV",cross_cutting
Raoult.etal.2015.Not all sawsharks are equal species of co-existing.pdf,2015.0,DATA_primary_with_others,3,"DATA,GEN,TRO",primary
Richards.etal.2015.Sharks and people Insight into the global practices of.pdf,2015.0,DATA_cross_cutting,3,"BEH,DATA,CON",cross_cutting
Roberson.etal.2015.First survey of fishes in the Betty's Bay Marine Protected.pdf,2015.0,DATA_cross_cutting,4,"BEH,DATA,GEN,MOV",cross_cutting
Rigby.etal.2015.Patterns in life history traits of deep-water.pdf,2015.0,DATA_primary_with_others,2,"DATA,GEN",primary
Romero-Caicedo.etal.2015.Weight–length relationships of six batoids in the.pdf,2015.0,DATA_primary_with_others,2,"DATA,GEN",primary
Rochowski.etal.2015.Geographical variability in life-history traits of a.pdf,2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Rolim.etal.2015.Sexual dimorphism based on body proportions and ontogenetic.pdf,2015.0,DATA_cross_cutting,3,"CON,DATA,GEN",cross_cutting
Rogers.etal.2015.Living on the continental shelf edge habitat use of.pdf,2015.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Romero-Caicedo.etal.2015.Reproduction of the whitesnout guitarfish Rhinobatos.pdf,2015.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Robinson.etal.2015.Trailing edges projected to move faster than leading edges.pdf,2015.0,DATA_primary_with_others,2,"DATA,MOV",primary
Santo.etal.2015.Ocean acidification exacerbates the impacts of global.pdf,2015.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Santos.etal.2015.Long-term changes of fish assemblages associated with.pdf,2015.0,DATA_primary_with_others,2,"DATA,GEN",primary
Schiller.etal.2015.The demise of Darwin's fishes evidence of fishing down and.pdf,2015.0,DATA_primary_with_others,3,"CON,DATA,GEN",primary
Schleimer.etal.2015.Learning.from.a.provisioning.site.code.of.conduct.pdf,2015.0,DATA_primary_with_others,3,"CON,DATA,GEN",primary
Ross.etal.2015.Demersal fish distribution and habitat use within and near.pdf,2015.0,DATA_cross_cutting,4,"BEH,DATA,FISH,GEN",cross_cutting
Sellas.etal.2015.Population Structure and Seasonal Migration of the Spotted.pdf,2015.0,DATA_cross_cutting,5,"BIO,DATA,FISH,GEN,MOV",cross_cutting
Ryan.etal.2015.It is not just size that matters shark cruising speeds are.pdf,2015.0,DATA_cross_cutting,4,"BEH,DATA,BIO,GEN",cross_cutting
Sepulveda.etal.2015.Post-release survivorship studies on common thresher sharks.pdf,2015.0,DATA_primary_with_others,2,"DATA,FISH",primary
"Shephard.etal.2015.Estimating biomass, fishing mortality, and total allowable.pdf",2015.0,DATA_primary_with_others,2,"DATA,FISH",primary
Sibert.etal.2015.New Age of Fishes initiated by the Cretaceous−Paleogene.pdf,2015.0,DATA_primary_with_others,2,"DATA,GEN",primary
"Sims.etal.2015.The biology, ecology and conservation of elasmobranchs.pdf",2015.0,DATA_primary_with_others,2,"DATA,GEN",primary
Serra-Pereira.etal.2015.Using biological variables and reproductive strategy of the.pdf,2015.0,DATA_cross_cutting,5,"BIO,DATA,FISH,GEN,MOV",cross_cutting
Silva.etal.2015.A Severe Accident Caused by an Ocellate River Stingray.pdf,2015.0,DATA_primary_with_others,2,"DATA,GEN",primary
Ruhnke.etal.2015.The cestode order Rhinebothriidea no longer family-less A.pdf,2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Schluessel.etal.2015.Who would have thought that ‘Jaws’ also has brains.pdf,2015.0,DATA_cross_cutting,4,"BEH,DATA,GEN,MOV",cross_cutting
Spaet.etal.2015.Fish market surveys indicate unsustainable elasmobranch.pdf,2015.0,DATA_cross_cutting,5,"BIO,DATA,CON,FISH,GEN",cross_cutting
Stehfest.etal.2015.Markov models and network analysis reveal sex-specifi c.pdf,2015.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Silva.etal.2015.Morphology and phylogenetic significance of the pectoral.pdf,2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Soares.etal.2015.Scyliorhinus ugoi, a new species of catshark from Brazil.pdf",2015.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Staig.etal.2015.Late neogene elasmobranch fauna from Coquimbo formation.pdf,2015.0,DATA_cross_cutting,2,"FISH,DATA",cross_cutting
Taguchi.etal.2015.Population genetic structure and demographic history of.pdf,2015.0,DATA_primary_with_others,4,"DATA,FISH,GEN,MOV",primary
Sánchez-Farías.etal.2015.Doublecortin is widely expressed in the developing and.pdf,2015.0,DATA_cross_cutting,3,"BEH,DATA,GEN",cross_cutting
Swain.etal.2015.Spatial distribution of fishes in a Northwest Atlantic.pdf,2015.0,DATA_primary_with_others,2,"DATA,GEN",primary
Tolotti.etal.2015.Vulnerability of the Oceanic Whitetip Shark to Pelagic.pdf,2015.0,DATA_cross_cutting,5,"CON,DATA,FISH,GEN,MOV",cross_cutting
Trinnie.etal.2015.Asynchrony and regional differences in the reproductive.pdf,2015.0,DATA_cross_cutting,4,"BIO,DATA,FISH,GEN",cross_cutting
Söderblom.etal.2015.Disparity Early Cretaceous Lamnifor Sharks.pdf,2015.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Vos.etal.2015.Behavior of Cape fur seals (Arctocephalus pusillus.pdf,2015.0,DATA_cross_cutting,4,"CON,GEN,TRO,DATA",cross_cutting
"Vyver.etal.2015.First record of a porbeagle shark Lamna nasus (Bonnaterre,.pdf",2015.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
Vosa.etal.2015.Baited remote underwater video system (BRUVs) survey of.pdf,2015.0,DATA_cross_cutting,4,"BEH,DATA,CON,GEN",cross_cutting
Vásquez.etal.2015.Etmopterus benchleyi n sp new lanternshark Squalifo.pdf,2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Utevsky.etal.2015.New tentacled leech Ceratobdella quadricornuta n. g., n. sp.pdf",2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Walovich.etal.2015.Redescription of Hydrolagus africanus (Gilchrist, 1922).pdf",2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Timokhina.etal.2015.New Data on Upper Devonian Stratigraphy of the Northwestern.pdf,2015.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Watanabe.etal.2015.Comp anal anim track data ecol sig endotherm fish.pdf,2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Weeks.etal.2015.Unique Sequence Events Triggers Manta Ray Feeding Frenzy.pdf,2015.0,DATA_primary_with_others,2,"DATA,GEN",primary
Wienerroither.etal.2015.Northernmost record of the little gulper shark Centrophorus.pdf,2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Weigmann.etal.2015.Okamejei ornata n. sp., a new deep-water skate.pdf",2015.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
White.etal.2015.Shifting elasmobranch community assemblage at Cocos.pdf,2015.0,DATA_primary_with_others,2,"DATA,GEN",primary
Willems.etal.2015.Ray bycatch in a tropical shrimp fishery Do Bycatch.pdf,2015.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Weijs.etal.2015.Bioaccumulation of organohalogenated compounds in sharks.pdf,2015.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
"Wilson.etal.2015.Integrating network analysis, sensor tags, and observation.pdf",2015.0,DATA_cross_cutting,4,"BEH,DATA,GEN,MOV",cross_cutting
Wootton.etal.2015.Gill morphometrics of the thresher sharks (Genus Alopias).pdf,2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
White.etal.2015.Redescription of Scymnodon ichiharai Yano and Tanaka 1984.pdf,2015.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Adel.etal.2016.Heavy metal concentrations in edible muscle of whitecheek.pdf,2016.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
"White.etal.2015.Redescription of the eagle rays Myliobatis hamlyni Ogilby,.pdf",2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Adams.etal.2016.Spatial ecology blue shark shortfin mako southern Peru.pdf,2016.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
Adkins.etal.2016.Large tropical fishes and their use of the nearshore.pdf,2016.0,DATA_cross_cutting,4,"GEN,MOV,TRO,DATA",cross_cutting
Yopak.etal.2015.Not all sharks are “swimming noses” variation in olfactory.pdf,2015.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Ajemian.etal.2016.Was Everything Bigger in Texas Characterization and Trends.pdf,2016.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
Ajemian.etal.2016.Seasonality and Ontogenetic Habitat Partitioning of Cownose.pdf,2016.0,DATA_primary_with_others,4,"DATA,GEN,MOV,TRO",primary
"Andreotti.etal.2016.New insights into the evolutionary history of white sharks,.pdf",2016.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Apps.etal.2016.In the Water with White Sharks (Carcharodon carcharias).pdf,2016.0,DATA_primary_with_others,3,"CON,DATA,MOV",primary
Armstrong.etal.2016.Prey Density Threshold Tidal Influence Reef Manta Ray.pdf,2016.0,DATA_cross_cutting,4,"BIO,DATA,GEN,TRO",cross_cutting
Austin.etal.2016.The complete mitogenome of the whale shark parasitic.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Araújo.etal.2016.Reproductive biology of the stingrays, Myliobatis goodei.pdf",2016.0,DATA_primary_with_others,2,"DATA,GEN",primary
Alves.etal.2016.Blue sharks (Prionace glauca) as bioindicators of pollution.pdf,2016.0,DATA_primary_with_others,2,"DATA,GEN",primary
Baez.etal.2016.Assessing the influence of the North Atlantic Oscillation.pdf,2016.0,DATA_primary_with_others,2,"DATA,GEN",primary
Baez.etal.2016.Understanding pelagic stingray (Pteroplatytrygon violacea).pdf,2016.0,DATA_primary_with_others,2,"DATA,GEN",primary
Armansin.etal.2016.Integrating social network analysis and fine-scale.pdf,2016.0,DATA_cross_cutting,5,"BEH,DATA,CON,GEN,MOV",cross_cutting
Barnett.etal.2016.Ecotourism increases the field metabolic rate of whitetip.pdf,2016.0,DATA_cross_cutting,4,"BIO,DATA,CON,GEN",cross_cutting
"Barbini.etal.2016.Diet composition and feeding habits of the eyespot skate,.pdf",2016.0,DATA_primary_with_others,2,"DATA,GEN",primary
Barreto.etal.2016.Trends in the exploitation of South Atlantic shark.pdf,2016.0,DATA_cross_cutting,4,"BEH,DATA,FISH,GEN",cross_cutting
Ball.etal.2016.Resolving taxonomic uncertainty in vulnerable elasmobranchs.pdf,2016.0,DATA_cross_cutting,4,"BIO,DATA,GEN,MOV",cross_cutting
Bezerra.etal.2016.Vulnerability to longline fisheries of three hammerhead.pdf,2016.0,DATA_primary_with_others,2,"DATA,GEN",primary
Barnes.etal.2016.Movements mortality two commerci exploited carcharh sharks.pdf,2016.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
Bowden.etal.2016.The phylogenomic position of the grey nurse shark.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Boudaya.etal.2016.Trilocul euzeti n sp Monogenea Monocoty from nasal tissues.pdf,2016.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Bonello.etal.2016.Not all that clear cut intraspecific morphological.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Bigman.etal.2016.Color aberrations in Chondrichthyan fishes first records in.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Boxshall.etal.2016.A new species of Ergasilus von Nordmann, 1832 (Copepoda.pdf",2016.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Winter.etal.2015.Interannual variability in the skate assemblage on the.pdf,2015.0,DATA_cross_cutting,4,"BIO,DATA,FISH,GEN",cross_cutting
Bernvi.etal.2016.Ontogene Influences Endothermy Great White Shark Carcharo.pdf,2016.0,DATA_cross_cutting,4,"BIO,DATA,GEN,TRO",cross_cutting
Byrnes.etal.2016.Into the wild developing field tests to examine the link.pdf,2016.0,DATA_cross_cutting,3,"BEH,DATA,BIO",cross_cutting
Braccini.etal.2016.Incorporating movement in the modelling of shark and ray.pdf,2016.0,DATA_primary_with_others,4,"DATA,FISH,GEN,MOV",primary
"Campana.etal.2016.Discards, hooking, and post-release mortality of porbeagle.pdf",2016.0,DATA_primary_with_others,2,"DATA,FISH",primary
Byron.etal.2016.Potential role spiny dogfish gray harbor seal diets Gulf.pdf,2016.0,DATA_primary_with_others,4,"DATA,FISH,GEN,TRO",primary
"Castro.etal.2016.A novel mode of embryonic nutrition in the tiger shark,.pdf",2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Cappetta.etal.2016.New selachian assemblages from the Oligocene of Moravia.pdf,2016.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Cartes.etal.2016.Contributions of allochthonous inputs of food to the diets.pdf,2016.0,DATA_cross_cutting,4,"BIO,DATA,GEN,TRO",cross_cutting
"Carvalho.etal.2016.A new subfamily, Styracurinae, and new genus, Styracura,.pdf",2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Chero.etal.2016.Monocotyle luquei n. sp (Monogenea Monocotylidae), from the.pdf",2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Brill.etal.2016.1 – Elasmobranch Cardiovascular System..pdf,2016.0,DATA_cross_cutting,4,"BIO,DATA,FISH,GEN",cross_cutting
Catarino.etal.2016.The Pillars of Hercules as a bathymetric barrier to.pdf,2016.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
"Chapman.etal.2016.Global shark attack hotspots, Identifying underlying.pdf",2016.0,DATA_cross_cutting,6,"CON,DATA,FISH,GEN,MOV,TRO",cross_cutting
Corrigan.etal.2016.A description of the mitogenome of the Endangered Taiwanese.pdf,2016.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Choukami.etal.2016.Surface ultrastructure and the mitochondrial gene rrnl of.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Concha.etal.2016.Notoraja martinezi sp. nov., a new species of deepwater.pdf",2016.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Colonello.etal.2016.Reproductive and population parameters of spiny dogfish.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Cox.etal.2016.Morphological arrangement of the coronary vasculature in a.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Croll.etal.2016.Vulnerabilities and fisheries impacts the uncertain future.pdf,2016.0,DATA_cross_cutting,4,"CON,FISH,DATA,GEN",cross_cutting
Christiansen.etal.2016.Using bomb radiocarbon to estimate age and growth of the.pdf,2016.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Corrigan.etal.2016.A multilocus comparative study of dispersal in three.pdf,2016.0,DATA_cross_cutting,4,"GEN,MOV,DATA,FISH",cross_cutting
Dehart.etal.2016.Mitogenomic sequence and phylogenetic placement of the.pdf,2016.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Corral.etal.2016.Upper Maastrichtian shallow marine environments and.pdf,2016.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
"Curran.etal.2016.Austrobdella cairae n. sp., an Oioxenous Marine Leech.pdf",2016.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Dapp.etal.2016.Moving from Measuring to Predicting Bycatch Mortality.pdf,2016.0,DATA_primary_with_others,2,"DATA,FISH",primary
Courtney.etal.2016.Risk Analysis of Plausible Incidental Exploitation Rates.pdf,2016.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
Dippenaar.etal.2016.Schistobrachia kabata sp. nov. (Siphonostomatoida.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Duckett.etal.2016.The complete mitochondrial genome of the endangered.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Dapp.etal.2016.Respiratory mode and gear type are important determinants.pdf,2016.0,DATA_primary_with_others,2,"DATA,FISH",primary
Domingues.etal.2016.Length–length and length–weight relationships of.pdf,2016.0,DATA_cross_cutting,4,"BIO,DATA,FISH,GEN",cross_cutting
Dillingham.etal.2016.Improved estimation of intrinsic growth r(max) for.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Domingo.etal.2016.Is the tiger shark Galeocerdo cuvier a coastal species.pdf,2016.0,DATA_cross_cutting,4,"FISH,DATA,GEN,MOV",cross_cutting
Davidson.etal.2016.Why glob shark ray land decli improv mgt overfishing.pdf,2016.0,DATA_primary_with_others,4,"DATA,FISH,GEN,MOV",primary
Dicken.etal.2016.Sharks caught in the KwaZulu-Natal bather protection.pdf,2016.0,DATA_cross_cutting,6,"BIO,DATA,CON,GEN,MOV,TRO",cross_cutting
"Díaz-Jaimes.etal.2016.Complete mitochondrial DNA genome of bonnethead shark,.pdf",2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Dunn.etal.2016.Temperature-based targeting in a multispecies fishery under.pdf,2016.0,DATA_primary_with_others,2,"DATA,GEN",primary
Escalle.etal.2016.Post-capture survival of whale sharks encircled in tuna.pdf,2016.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Every.etal.2016.Comparison of fin and muscle tissues for analysis of.pdf,2016.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
Escobar-Sánchez.etal.2016.Mercury Concentrations in Pacific Angel Sharks (Squatina.pdf,2016.0,DATA_primary_with_others,2,"DATA,TRO",primary
Emami-Khoyi.etal.2016.Identifying prey items from New Zealand fur seal.pdf,2016.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
Ferretti.etal.2016.Falling through the cracks the fading history of a large.pdf,2016.0,DATA_primary_with_others,2,"DATA,GEN",primary
Fallows.etal.2016.Effects of lunar phase on predator-prey interactions.pdf,2016.0,DATA_primary_with_others,2,"DATA,GEN",primary
Fields.etal.2016.Population structure and cryptic speciation in bonnethead.pdf,2016.0,DATA_cross_cutting,4,"BIO,DATA,GEN,MOV",cross_cutting
Finger.etal.2016.Rate of movement of juvenile lemon sharks in a novel open.pdf,2016.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Finucci.etal.2016.Reproductive biology and feeding habits of the prickly.pdf,2016.0,DATA_cross_cutting,4,"BIO,DATA,GEN,TRO",cross_cutting
Findlay.etal.2016.How solitary are white sharks social interactions or just.pdf,2016.0,DATA_cross_cutting,5,"BEH,DATA,CON,GEN,MOV",cross_cutting
"Francis.etal.2016.Distribution, habitat and movement of juvenile smooth.pdf",2016.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
Gaitán-Espitia.etal.2016.Mitogenomics of electric rays evolutionary considerations.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Fuentes.etal.2016.Adaptive management of marine mega-fauna in a changing.pdf,2016.0,DATA_cross_cutting,3,"CON,DATA,GEN",cross_cutting
Galván.etal.2016.Estimating tissue-specific discrimination factors and.pdf,2016.0,DATA_primary_with_others,3,"DATA,GEN,TRO",primary
"Fortibuoni.etal.2016.Common, rare or extirpated Shifting baselines for common.pdf",2016.0,DATA_primary_with_others,2,"DATA,GEN",primary
"Geraghty.etal.2016.Aspects of the reproductive biology of dusky, spinner and.pdf",2016.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
Giglio.etal.2016.Fishers ecological knowledge smalleye hammerhead Sphyrna.pdf,2016.0,DATA_cross_cutting,2,"CON,DATA",cross_cutting
Frisch.etal.2016.Reass troph role reef sharks apexpred coralreef.pdf,2016.0,DATA_primary_with_others,4,"DATA,GEN,MOV,TRO",primary
Golestaninasab.etal.2016.Two new species of Rhinebothrium (Cestoda Rhinebothriidea).pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Gracan.etal.2016.Trophic ecology shapes gastrointestinal helminth.pdf,2016.0,DATA_cross_cutting,4,"BIO,DATA,GEN,TRO",cross_cutting
Graham.etal.2016.Use of marine protected areas and exclusive economic zones.pdf,2016.0,DATA_cross_cutting,4,"FISH,DATA,GEN,MOV",cross_cutting
Flammensbeck.etal.2016.Can morphology deep sea shark teeth reveal sex species.pdf,2016.0,DATA_cross_cutting,5,"BIO,DATA,GEN,MOV,TRO",cross_cutting
"Gilman.etal.2016.Standardized catch and survival rates, and effect of a ban.pdf",2016.0,DATA_primary_with_others,4,"CON,DATA,FISH,GEN",primary
Grubbs.etal.2016.Crit ass ramif purport mar troph casc.pdf,2016.0,DATA_cross_cutting,5,"BEH,DATA,FISH,MOV,TRO",cross_cutting
Gubili.etal.2016.Connectivity in the Deep Phylogeography of the Velvet Belly.pdf,2016.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Hammerschlag.etal.2016.Cyanobac Neurotoxin BMAA Mercury Sharks.pdf,2016.0,DATA_only,1,DATA,primary
"Harry.etal.2016.Assessment of a data-limited, multi-species shark fishery.pdf",2016.0,DATA_primary_with_others,4,"CON,DATA,FISH,GEN",primary
Hasegawa.etal.2016.Sulfate transporters involved in sulfate secretion in the.pdf,2016.0,DATA_primary_with_others,2,"DATA,GEN",primary
Guida.etal.2016.The adenylate energy charge as a new and useful indicator.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,FISH",cross_cutting
Hernández-Aguilar.etal.2016.Trophic ecology of the blue shark (Prionace glauca) based.pdf,2016.0,DATA_cross_cutting,4,"FISH,GEN,TRO,DATA",cross_cutting
Hinojosa-Alvarez.etal.2016.A.potential.third.Manta.Ray.species.near.the.Yucatan.Peninsula.Evidence.for.a.re.pdf,2016.0,DATA_cross_cutting,5,"BIO,DATA,GEN,MOV,TRO",cross_cutting
Hollensead.etal.2016.Analysis of fine-scale daily movement patterns of juvenile.pdf,2016.0,DATA_primary_with_others,3,"DATA,GEN,MOV",primary
Huang.etal.2016.Influence of hook type on catch of commercial and bycatch.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,FISH",cross_cutting
Howey.etal.2016.Into deep funct mesopel excur oceanic whitetip.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,TRO",cross_cutting
"Henderson.etal.2016.Taxonomic assessment of sharks, rays and guitarfishes.pdf",2016.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Hyatt.etal.2016.Behavioral Release Condition Score of Bull and Bonnethead.pdf,2016.0,DATA_cross_cutting,3,"BIO,DATA,FISH",cross_cutting
Irigoitia.etal.2016.Parasitic copepods infesting the olfactory sacs of skates.pdf,2016.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Hiraoka.etal.2016.Relative abundance trend of the blue shark Prionace glauca.pdf,2016.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
James.etal.2016.Drivers of retention and discards of elasmobranch.pdf,2016.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
Jabado.etal.2016.Biological data from sharks landed within the United Arab.pdf,2016.0,DATA_cross_cutting,4,"BIO,DATA,FISH,GEN",cross_cutting
Irigoyen.etal.2016.Depletion trophy large-si sharks populations Argentin coast.pdf,2016.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
"Irigoitia.etal.2016.A new species of Dendromonocotyle Hargis, 1955 (Monogenea.pdf",2016.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Jaureguizar.etal.2016.Role of the preferred habitat availability for small shark.pdf,2016.0,DATA_primary_with_others,3,"DATA,FISH,GEN",primary
